login_id,customer_id,login_ts,device,success_flag,app_version
2535,168,2023-05-04 10:04:06,Mobile Web,True,2.4.9
2536,46,2023-09-09 14:33:43,iOS,True,2.7.6
2537,430,2023-12-21 05:00:44,Android,True,2.1.9
2538,336,2023-12-02 23:54:15,Web,True,1.2.9
2539,157,2024-07-29 09:35:42,Web,True,2.5.7
2540,246,2025-05-03 14:54:05,Mobile Web,True,1.8.8
2541,433,2024-03-23 12:29:51,Web,True,1.1.5
2542,305,2023-12-21 14:34:25,Mobile Web,True,1.3.9
2543,357,2024-10-28 13:16:28,Android,True,1.1.9
2544,400,2023-10-19 03:09:58,Android,True,1.6.6
2545,55,2024-07-29 11:54:44,Android,True,2.8.0
2546,480,2024-03-24 04:56:41,iOS,True,1.3.3
2547,282,2025-08-20 19:59:35,iOS,True,1.0.9
2548,317,2024-03-13 14:25:06,Mobile Web,True,1.7.2
2549,484,2023-01-18 07:15:28,Mobile Web,True,2.8.3
2550,459,2024-01-20 13:09:55,Mobile Web,True,2.1.9
2551,323,2024-12-14 00:05:29,Web,True,2.7.4
2552,430,2025-06-01 07:03:20,Mobile Web,True,1.5.4
2553,201,2025-04-18 16:24:19,Android,True,1.6.4
2554,372,2024-09-03 00:12:18,Web,True,2.8.8
2555,254,2025-02-03 08:46:39,iOS,True,2.8.1
2556,30,2025-05-20 05:51:20,Web,True,1.2.9
2557,411,2023-06-30 15:22:47,Mobile Web,True,2.7.8
2558,459,2023-02-19 01:11:21,Web,True,2.0.1
2559,400,2023-10-28 14:03:27,iOS,True,2.0.0
2560,14,2023-03-14 21:06:49,iOS,True,1.7.3
2561,266,2024-06-02 11:39:32,Web,True,1.4.7
2562,145,2023-09-07 14:37:55,Android,True,1.8.9
2563,142,2023-04-18 07:40:12,iOS,True,2.6.7
2564,35,2024-06-20 07:58:29,Android,True,1.5.4
2565,65,2025-08-12 19:43:03,Web,True,1.5.1
2566,54,2023-03-30 21:13:25,iOS,True,2.4.0
2567,296,2023-10-28 06:02:44,Web,True,1.5.9
2568,230,2024-09-28 22:45:01,iOS,True,1.2.3
2569,286,2024-07-09 16:17:55,Mobile Web,False,2.6.0
2570,324,2024-02-01 06:01:08,Web,True,1.3.4
2571,9,2024-10-25 07:44:06,Mobile Web,True,2.4.4
2572,343,2024-12-17 23:45:21,Android,True,1.8.3
2573,209,2023-09-02 05:51:53,Android,True,2.0.2
2574,198,2025-02-09 13:54:13,Android,True,1.7.1
2575,179,2025-08-13 11:14:50,iOS,True,1.3.3
2576,423,2025-06-06 03:50:20,iOS,True,2.0.5
2577,225,2025-04-29 16:21:01,Mobile Web,True,2.1.9
2578,70,2024-12-22 20:20:27,Android,True,1.0.2
2579,272,2025-09-20 16:09:44,Web,True,2.0.5
2580,258,2024-10-01 06:45:40,Android,True,1.3.6
2581,7,2024-01-23 15:56:37,Mobile Web,True,1.2.4
2582,389,2024-09-03 17:11:25,Android,True,2.7.1
2583,97,2025-08-03 14:44:27,Web,True,2.7.4
2584,358,2024-01-08 03:26:58,Web,True,2.5.2
2585,182,2024-03-30 10:56:20,Web,True,1.5.2
2586,369,2024-03-05 23:50:12,iOS,True,2.1.1
2587,420,2023-04-25 11:27:24,Mobile Web,True,1.3.8
2588,443,2023-12-19 02:42:53,Web,True,2.6.7
2589,19,2024-10-26 13:24:29,iOS,True,1.8.3
2590,259,2025-01-22 07:37:42,iOS,True,1.4.6
2591,166,2024-12-20 02:12:14,Android,True,2.8.6
2592,27,2023-09-12 22:46:39,Web,True,2.6.3
2593,353,2023-09-04 07:31:15,Android,True,2.2.4
2594,394,2023-11-25 16:27:33,iOS,True,2.5.7
2595,437,2024-06-27 23:13:39,Android,True,1.3.2
2596,493,2023-10-03 05:17:30,Mobile Web,True,1.8.6
2597,396,2023-06-14 18:36:50,Mobile Web,True,2.4.7
2598,214,2025-01-10 06:32:55,Android,True,1.3.8
2599,177,2024-10-29 10:09:43,Mobile Web,True,2.2.6
2600,270,2023-04-09 20:46:55,Android,True,1.2.9
2601,488,2023-10-15 03:17:12,Android,True,1.2.8
2602,386,2024-12-14 00:02:07,Mobile Web,True,1.4.1
2603,467,2024-05-28 13:07:35,Web,True,2.1.8
2604,314,2023-06-18 11:35:19,Android,True,1.0.3
2605,178,2024-02-16 08:10:46,iOS,True,1.8.2
2606,221,2024-05-01 06:56:46,Web,True,1.4.7
2607,297,2025-04-12 19:54:12,Mobile Web,True,1.6.8
2608,300,2024-12-31 15:53:57,Android,True,1.5.0
2609,269,2024-03-03 06:17:05,Mobile Web,True,2.6.4
2610,492,2024-10-02 07:39:27,Web,True,1.8.8
2611,90,2023-08-04 00:44:18,Android,True,2.2.8
2612,307,2025-03-21 23:42:16,Web,True,1.6.3
2613,40,2024-02-11 07:22:03,Android,True,2.6.0
2614,53,2024-04-25 05:44:29,Mobile Web,True,1.8.0
2615,121,2025-08-25 07:33:15,Mobile Web,True,1.8.4
2616,401,2025-06-26 18:11:24,Web,True,1.6.3
2617,131,2025-05-23 23:44:18,Android,True,1.3.1
2618,32,2024-12-31 03:33:54,Mobile Web,True,2.6.2
2619,385,2025-09-21 05:13:52,Web,True,2.4.1
2620,149,2025-02-07 00:05:48,Web,True,2.2.2
2621,459,2024-08-11 12:48:56,iOS,True,1.0.8
2622,160,2024-06-23 15:32:46,iOS,True,2.0.0
2623,94,2025-06-06 14:10:48,iOS,True,1.1.7
2624,135,2024-09-19 12:12:54,Android,True,1.6.2
2625,462,2023-11-16 10:06:06,iOS,True,2.6.7
2626,280,2024-07-11 10:28:54,Web,False,1.2.1
2627,221,2023-12-24 02:02:17,Android,True,2.2.3
2628,397,2024-06-21 20:50:04,Android,True,2.0.7
2629,40,2025-03-30 02:27:49,iOS,True,1.8.5
2630,13,2023-06-22 08:52:46,iOS,False,1.6.6
2631,228,2023-04-07 09:11:46,Web,True,1.3.1
2632,256,2025-02-21 02:56:01,Web,True,2.5.4
2633,377,2025-04-09 02:24:09,Android,True,1.4.9
2634,92,2023-06-10 00:12:38,Android,True,1.5.2
2635,25,2024-06-05 21:21:15,Web,True,2.6.8
2636,2,2023-05-04 05:44:59,Mobile Web,True,1.5.0
2637,436,2023-12-02 02:04:37,Mobile Web,True,1.4.9
2638,33,2023-08-26 21:52:26,Web,True,1.2.5
2639,24,2025-01-29 06:07:50,Mobile Web,True,2.2.3
2640,288,2023-08-24 18:24:59,Web,True,1.7.6
2641,182,2023-09-21 07:39:48,Web,True,2.8.0
2642,98,2023-08-19 00:57:27,Mobile Web,True,1.4.8
2643,211,2024-11-02 08:56:56,Android,True,1.8.5
2644,416,2023-01-21 12:06:47,iOS,True,2.8.7
2645,339,2023-04-19 12:10:54,iOS,True,1.8.2
2646,467,2023-08-05 16:59:21,Mobile Web,True,1.0.7
2647,130,2023-10-23 09:21:45,Mobile Web,True,1.1.1
2648,242,2023-05-08 17:38:14,Web,True,1.0.3
2649,364,2023-09-20 12:58:53,Mobile Web,True,2.8.6
2650,169,2024-11-21 17:43:21,Android,True,2.6.6
2651,194,2025-08-26 00:10:43,Mobile Web,True,2.6.0
2652,393,2023-10-27 17:06:39,Web,True,1.8.1
2653,279,2023-01-02 07:01:31,Mobile Web,True,1.8.2
2654,183,2025-05-10 04:50:00,Web,True,1.3.5
2655,60,2024-02-16 00:39:47,Android,True,2.7.7
2656,192,2023-05-16 15:40:34,Mobile Web,True,1.3.1
2657,219,2023-07-21 14:34:38,Mobile Web,True,2.5.2
2658,134,2025-05-04 23:34:32,iOS,True,1.7.6
2659,454,2023-10-02 05:42:23,Android,True,1.0.3
2660,490,2024-10-01 13:01:50,Android,True,1.6.0
2661,268,2024-10-31 19:33:44,Web,True,2.3.4
2662,361,2025-06-04 01:05:57,iOS,True,2.4.7
2663,169,2023-10-06 17:49:12,Android,True,2.7.0
2664,142,2025-02-18 21:25:31,iOS,True,2.7.8
2665,35,2024-09-09 11:17:16,Web,True,2.5.9
2666,246,2025-08-26 16:24:36,Android,True,1.0.3
2667,396,2024-12-04 09:07:55,iOS,True,1.6.8
2668,463,2025-05-19 21:08:14,iOS,True,1.4.1
2669,362,2024-11-21 18:05:31,Web,True,2.3.0
2670,243,2025-05-26 05:52:54,iOS,True,2.7.1
2671,347,2025-01-06 15:26:59,iOS,True,2.2.3
2672,211,2023-09-11 11:13:16,iOS,True,2.8.5
2673,226,2024-07-23 15:16:35,Mobile Web,True,1.2.6
2674,168,2025-04-08 17:22:09,Android,True,1.8.2
2675,431,2025-02-27 21:21:59,iOS,True,2.8.9
2676,329,2025-05-18 19:26:36,Web,True,1.4.9
2677,490,2024-11-20 21:12:29,iOS,True,2.0.8
2678,150,2023-04-13 12:39:30,Web,True,1.7.3
2679,32,2024-12-24 10:07:31,Android,True,2.3.1
2680,272,2023-11-25 13:24:48,Mobile Web,True,1.7.1
2681,223,2025-02-08 22:39:20,Web,True,1.4.4
2682,2,2023-01-05 02:09:07,Web,True,2.5.6
2683,24,2023-06-02 08:40:53,iOS,True,2.4.0
2684,228,2025-02-26 22:06:35,Mobile Web,True,2.8.2
2685,91,2025-01-20 20:27:18,Web,True,2.2.7
2686,474,2023-07-31 09:44:05,Web,False,2.2.5
2687,59,2025-03-27 23:22:38,Mobile Web,True,2.6.5
2688,142,2024-04-01 13:20:01,Mobile Web,True,1.7.1
2689,467,2023-03-03 11:44:45,Android,True,1.5.9
2690,29,2025-03-26 15:39:42,Mobile Web,True,2.3.6
2691,2,2025-02-25 23:07:34,iOS,True,1.0.4
2692,32,2025-09-13 05:44:43,Web,True,1.0.4
2693,62,2023-07-25 03:37:35,Mobile Web,True,2.7.5
2694,76,2024-05-06 00:01:18,Mobile Web,True,1.7.9
2695,362,2025-01-22 17:03:55,iOS,True,1.5.0
2696,211,2025-06-13 10:45:48,Android,False,2.2.9
2697,369,2024-09-14 00:51:22,Web,True,1.7.6
2698,237,2024-02-12 04:55:59,Android,True,2.0.2
2699,378,2023-12-23 11:21:35,Android,True,2.3.9
2700,35,2023-11-23 18:34:42,Web,False,2.7.2
2701,172,2024-03-04 01:58:21,Web,True,2.8.2
2702,335,2023-02-15 07:26:00,Mobile Web,True,2.1.5
2703,364,2025-03-25 12:46:35,iOS,True,1.6.1
2704,122,2023-09-21 01:04:28,Mobile Web,True,1.2.0
2705,418,2025-04-13 15:43:37,Mobile Web,True,2.5.4
2706,336,2023-01-05 11:48:29,Android,True,1.4.2
2707,322,2025-09-21 23:44:09,iOS,True,2.4.3
2708,172,2023-08-18 06:04:05,Mobile Web,True,2.8.0
2709,188,2024-07-21 02:28:04,Android,True,1.5.7
2710,115,2023-07-11 04:12:50,Android,True,2.8.8
2711,198,2023-10-31 12:59:39,Web,True,1.6.1
2712,162,2023-05-03 01:05:54,Mobile Web,True,2.5.7
2713,5,2024-01-08 05:41:44,Web,True,2.8.7
2714,456,2025-03-27 09:43:07,Web,True,1.5.9
2715,299,2025-05-07 19:53:06,Mobile Web,True,2.8.6
2716,306,2023-06-04 14:31:59,Android,True,1.0.6
2717,332,2023-07-11 12:11:13,Web,True,1.7.9
2718,447,2025-02-12 16:15:54,Web,True,1.7.8
2719,129,2024-08-25 12:10:53,Android,True,1.7.3
2720,137,2025-02-22 09:08:42,Web,True,1.1.9
2721,253,2024-03-09 05:48:26,iOS,True,2.6.1
2722,204,2023-10-11 13:42:55,iOS,True,2.5.3
2723,78,2025-04-11 05:08:19,Android,True,2.7.0
2724,380,2024-11-23 18:34:14,iOS,False,1.1.4
2725,271,2024-12-08 03:56:14,Android,True,2.1.9
2726,286,2024-07-02 09:55:13,iOS,True,2.3.7
2727,394,2025-03-20 10:59:49,iOS,True,2.8.1
2728,250,2025-02-11 21:53:56,Android,True,1.8.0
2729,166,2024-06-11 19:43:40,iOS,True,1.8.1
2730,138,2023-01-17 07:00:43,Android,True,1.5.0
2731,284,2025-05-08 04:05:20,iOS,True,1.5.8
2732,369,2025-04-23 23:55:52,Mobile Web,True,1.2.1
2733,399,2023-08-30 02:29:36,iOS,True,2.4.6
2734,12,2025-06-30 04:59:29,iOS,True,2.6.7
2735,425,2024-03-08 09:24:13,Android,True,1.5.9
2736,269,2025-06-03 06:55:22,Mobile Web,True,1.7.4
2737,319,2024-06-05 20:23:20,Web,True,2.1.2
2738,200,2023-01-05 21:04:14,Android,True,1.1.4
2739,382,2024-03-19 13:27:03,Mobile Web,True,2.7.1
2740,389,2024-03-05 14:13:35,Web,True,1.3.0
2741,147,2025-09-30 20:55:27,Web,True,2.3.8
2742,292,2024-11-22 14:25:16,Web,True,2.4.5
2743,21,2024-06-25 14:02:23,Android,True,2.3.2
2744,394,2023-05-11 08:13:56,iOS,True,1.4.8
2745,470,2024-05-15 14:02:14,Web,True,1.6.1
2746,458,2023-08-11 20:41:55,Web,True,2.7.4
2747,165,2024-07-11 14:26:57,iOS,True,1.5.8
2748,103,2024-08-13 08:56:05,Web,True,1.8.3
2749,189,2023-10-05 23:03:52,Web,True,2.8.8
2750,181,2024-08-01 19:52:09,iOS,True,1.6.9
2751,197,2024-01-17 13:52:04,Android,True,2.2.7
2752,224,2024-12-05 05:56:35,Android,True,1.1.2
2753,241,2023-12-15 08:23:57,Web,True,1.5.5
2754,326,2024-04-26 20:25:34,iOS,True,1.8.0
2755,46,2025-05-31 16:32:32,Mobile Web,True,1.6.2
2756,289,2023-10-31 13:12:40,iOS,True,2.4.4
2757,233,2023-08-17 13:16:49,Android,True,2.3.9
2758,38,2023-02-01 07:53:57,Android,True,1.8.6
2759,430,2024-11-09 15:32:41,Mobile Web,True,1.6.6
2760,328,2024-05-13 09:21:26,Mobile Web,True,1.0.1
2761,41,2024-11-08 02:14:23,Web,True,1.8.4
2762,127,2025-01-29 17:02:57,Android,True,1.8.7
2763,241,2024-12-29 17:19:08,Web,True,1.4.2
2764,69,2023-11-29 07:42:33,Android,True,1.2.4
2765,66,2024-01-04 17:55:58,Mobile Web,True,1.7.7
2766,130,2024-01-06 16:14:05,Web,True,1.8.8
2767,450,2023-12-19 06:47:51,iOS,True,2.8.4
2768,222,2023-02-05 08:16:29,Mobile Web,True,1.6.8
2769,251,2024-07-09 18:24:16,Web,True,1.4.7
2770,170,2025-07-10 22:47:11,Android,True,2.7.7
2771,29,2025-06-20 13:57:22,Android,True,1.8.5
2772,124,2023-05-14 23:29:29,iOS,True,2.4.6
2773,42,2025-05-22 15:16:49,Mobile Web,True,2.6.7
2774,331,2024-04-08 19:07:37,iOS,True,2.3.6
2775,383,2025-07-30 02:51:19,Android,True,2.4.5
2776,403,2024-08-22 04:55:03,iOS,True,2.7.2
2777,118,2025-09-02 23:01:50,Web,True,1.1.9
2778,144,2024-04-16 07:46:58,Mobile Web,True,2.2.6
2779,346,2023-07-21 18:23:35,Mobile Web,True,2.4.9
2780,484,2024-09-29 17:57:59,Mobile Web,True,2.8.2
2781,415,2025-06-04 04:55:13,iOS,True,1.0.0
2782,50,2025-01-30 09:18:11,Android,True,2.6.9
2783,30,2024-02-09 06:38:01,Web,True,2.5.9
2784,175,2023-04-21 09:13:28,iOS,True,2.7.1
2785,324,2024-12-15 00:30:37,iOS,True,2.5.8
2786,356,2024-05-10 06:40:37,Web,True,1.7.4
2787,449,2025-09-26 21:26:56,Mobile Web,True,1.4.8
2788,102,2025-05-23 01:38:01,Web,True,1.7.2
2789,381,2023-12-06 02:19:41,Android,True,2.3.3
2790,168,2023-08-26 15:43:45,Mobile Web,True,2.7.7
2791,228,2023-08-06 09:07:38,Android,True,2.8.7
2792,166,2023-02-19 07:31:47,iOS,True,2.1.4
2793,1,2024-04-26 17:22:51,iOS,True,1.8.0
2794,490,2025-03-18 15:02:04,iOS,True,1.7.4
2795,202,2024-02-07 15:00:41,Mobile Web,True,2.7.2
2796,407,2025-05-14 03:16:49,Mobile Web,True,1.4.3
2797,189,2024-02-04 15:24:29,Android,True,1.3.2
2798,179,2025-02-14 07:10:50,Mobile Web,True,2.2.5
2799,167,2024-06-28 16:13:11,Mobile Web,True,2.0.7
2800,497,2024-07-27 03:24:30,iOS,True,1.8.3
2801,335,2024-09-01 10:49:58,Mobile Web,True,2.6.1
2802,94,2024-11-27 13:47:40,iOS,True,1.6.3
2803,55,2025-02-28 20:51:58,Mobile Web,True,2.5.6
2804,358,2023-11-02 09:18:30,Android,True,1.5.1
2805,323,2024-09-11 12:15:57,Mobile Web,True,2.3.0
2806,32,2024-10-29 14:20:24,Android,True,1.0.5
2807,348,2023-03-21 14:09:26,Web,True,2.0.4
2808,430,2025-07-20 18:15:23,iOS,True,2.3.7
2809,384,2024-10-08 22:58:26,Android,True,2.2.7
2810,473,2024-10-05 05:56:29,Web,True,2.7.7
2811,241,2024-12-14 02:13:40,Web,True,1.7.1
2812,94,2024-12-11 21:24:06,Mobile Web,True,1.5.4
2813,361,2024-07-16 06:39:56,Mobile Web,True,1.3.3
2814,398,2024-12-13 03:49:05,Android,False,2.8.9
2815,100,2024-04-27 09:31:57,Mobile Web,True,1.3.6
2816,389,2024-07-12 19:30:21,Web,True,2.7.1
2817,355,2023-05-19 22:07:09,iOS,True,1.5.1
2818,370,2024-08-27 12:51:33,Mobile Web,True,2.6.5
2819,173,2024-07-25 21:50:47,Android,True,2.5.2
2820,354,2024-07-13 11:45:57,Mobile Web,True,2.3.0
2821,402,2024-11-13 05:30:39,Android,True,1.3.3
2822,183,2025-08-31 05:13:57,Mobile Web,True,2.1.5
2823,372,2025-07-04 07:03:33,Web,True,2.4.7
2824,483,2023-06-10 14:56:50,Web,True,2.4.6
2825,142,2024-11-23 13:06:17,Web,True,1.8.3
2826,53,2025-02-15 00:21:25,iOS,False,2.0.8
2827,280,2023-02-20 19:39:18,Mobile Web,True,2.5.0
2828,383,2024-11-24 12:19:17,iOS,True,2.8.0
2829,56,2023-01-02 20:27:44,Mobile Web,True,2.4.4
2830,256,2024-03-21 02:53:24,Android,True,2.6.3
2831,425,2024-01-29 23:04:59,Web,True,2.3.3
2832,120,2023-11-04 16:10:23,Mobile Web,True,2.3.3
2833,488,2024-05-06 21:00:49,Android,True,2.2.8
2834,59,2024-09-22 02:42:14,Web,True,1.7.4
2835,106,2024-07-16 23:15:31,Mobile Web,True,2.0.5
2836,494,2023-06-18 04:11:53,Web,True,1.4.7
2837,67,2025-02-08 15:10:18,iOS,True,2.2.9
2838,39,2023-10-04 12:56:23,Mobile Web,True,2.6.0
2839,293,2024-06-29 11:32:40,iOS,True,1.7.4
2840,249,2025-09-27 08:26:28,Mobile Web,True,1.7.8
2841,270,2023-12-25 19:04:38,Mobile Web,True,2.5.7
2842,60,2023-09-08 04:07:21,Web,True,2.6.1
2843,471,2024-03-21 08:51:11,Web,True,2.4.7
2844,245,2024-05-09 10:06:34,Android,True,1.1.2
2845,114,2024-06-03 09:58:55,Mobile Web,True,2.1.9
2846,42,2025-08-08 19:57:44,Mobile Web,True,2.8.3
2847,65,2025-01-18 06:49:22,iOS,True,1.0.5
2848,302,2023-01-13 11:38:22,Web,True,1.7.3
2849,195,2023-11-26 20:02:38,Web,True,2.1.9
2850,115,2023-10-11 11:01:43,Android,True,1.7.1
2851,69,2023-07-12 22:12:42,Android,True,1.6.5
2852,122,2023-07-27 13:32:20,Android,True,2.7.5
2853,478,2025-07-17 21:18:38,iOS,True,1.8.2
2854,374,2024-12-21 04:22:13,Mobile Web,True,2.8.7
2855,392,2024-10-06 11:50:26,Mobile Web,True,1.7.3
2856,239,2025-05-22 15:28:15,Android,True,2.7.3
2857,298,2024-10-18 18:46:03,Android,True,2.6.0
2858,292,2024-05-26 23:55:59,Mobile Web,True,2.5.0
2859,405,2025-06-19 02:00:41,Web,True,2.0.7
2860,361,2023-05-24 21:52:02,Mobile Web,True,1.1.0
2861,476,2024-03-28 22:17:16,Android,True,1.6.5
2862,76,2024-04-04 18:48:57,Android,True,2.3.0
2863,171,2024-09-28 11:04:43,iOS,True,2.7.1
2864,35,2024-04-14 16:05:43,Web,True,2.2.4
2865,411,2024-10-14 11:29:43,iOS,True,2.0.8
2866,344,2024-05-27 11:04:26,iOS,True,2.3.8
2867,413,2023-01-03 13:16:24,Android,True,2.7.2
2868,224,2024-06-18 07:53:52,Web,True,2.0.5
2869,43,2025-03-27 06:54:48,iOS,True,2.7.2
2870,34,2025-03-09 04:40:41,iOS,True,1.8.7
2871,401,2023-01-29 06:40:07,Mobile Web,True,2.3.7
2872,292,2025-06-17 20:16:13,Android,True,1.4.1
2873,115,2024-04-29 03:45:56,Mobile Web,True,2.3.9
2874,19,2025-04-28 19:16:00,Web,True,1.6.8
2875,134,2024-11-30 18:16:19,Android,True,2.8.1
2876,217,2024-03-29 05:53:38,Android,True,2.5.6
2877,24,2025-08-14 14:31:49,Mobile Web,True,2.5.7
2878,402,2023-09-07 11:54:39,Web,True,1.5.7
2879,247,2025-07-10 23:59:28,Android,True,1.4.0
2880,92,2023-12-03 19:24:46,iOS,True,2.5.8
2881,230,2023-06-04 07:41:26,Web,True,2.5.7
2882,323,2023-06-02 01:41:30,iOS,True,1.0.4
2883,44,2024-01-14 02:09:28,Mobile Web,True,2.3.1
2884,208,2024-01-24 00:30:05,iOS,True,1.1.5
2885,326,2024-01-11 22:55:34,Mobile Web,True,1.3.4
2886,9,2024-12-22 10:01:49,Mobile Web,True,2.0.0
2887,22,2025-06-11 11:21:19,Web,True,1.8.9
2888,71,2023-05-14 22:47:56,Mobile Web,True,1.6.4
2889,311,2025-03-19 11:12:17,Android,True,2.8.0
2890,472,2024-11-25 08:12:05,Mobile Web,True,1.6.4
2891,250,2023-05-24 05:59:53,Web,True,1.7.0
2892,269,2025-01-17 08:02:37,Android,True,2.2.4
2893,140,2024-10-24 23:09:28,Mobile Web,True,1.0.0
2894,374,2023-02-05 09:27:39,Web,True,1.4.8
2895,445,2025-02-17 19:47:48,Mobile Web,True,1.5.1
2896,155,2023-01-11 20:56:52,Mobile Web,True,2.0.9
2897,297,2024-05-29 16:18:16,Android,True,1.8.1
2898,455,2024-02-12 14:47:32,iOS,True,1.3.8
2899,151,2024-01-24 21:56:42,iOS,True,1.5.0
2900,52,2024-01-26 09:11:20,Web,True,2.6.2
2901,190,2024-03-25 08:26:00,iOS,True,2.3.6
2902,56,2023-05-11 16:04:11,Mobile Web,True,2.6.2
2903,395,2025-06-06 05:53:27,Web,True,2.7.4
2904,187,2023-02-08 20:13:13,iOS,True,2.1.7
2905,463,2023-08-26 23:44:22,Android,True,2.7.1
2906,478,2024-03-10 01:20:26,Web,True,1.4.4
2907,230,2023-03-31 15:11:48,Web,True,2.4.1
2908,190,2023-07-09 15:39:39,Web,True,2.8.2
2909,307,2025-07-13 15:04:35,Web,True,2.4.1
2910,338,2024-11-20 20:52:31,iOS,True,2.8.0
2911,131,2024-09-01 18:25:20,Mobile Web,True,1.0.9
2912,97,2025-04-10 19:56:12,Android,True,2.5.2
2913,160,2025-07-09 06:19:16,Mobile Web,True,1.7.4
2914,338,2024-11-23 04:24:28,Web,True,2.0.2
2915,223,2024-12-11 04:30:49,Android,True,2.2.5
2916,181,2023-12-16 14:01:53,iOS,True,1.6.2
2917,426,2023-04-01 07:33:59,Web,True,2.5.1
2918,432,2023-01-10 20:57:30,Web,True,1.5.2
2919,444,2024-05-07 12:21:08,iOS,True,1.8.4
2920,332,2025-06-16 19:08:10,Android,True,2.2.7
2921,37,2023-06-04 14:14:47,Android,True,1.2.9
2922,109,2024-05-15 19:16:42,iOS,True,1.2.6
2923,241,2023-06-12 16:25:53,Android,True,2.2.7
2924,229,2025-07-26 15:38:21,Mobile Web,True,2.8.8
2925,441,2023-05-07 21:08:24,Web,True,2.7.4
2926,299,2024-12-03 05:29:58,Web,True,1.1.3
2927,214,2024-05-15 12:37:06,Mobile Web,True,2.6.8
2928,134,2024-12-27 21:58:26,iOS,True,2.3.6
2929,333,2024-03-08 15:59:18,Android,True,1.3.1
2930,204,2023-05-07 07:30:52,iOS,True,1.5.3
2931,155,2023-02-12 07:33:00,Android,True,1.5.1
2932,263,2023-01-17 03:50:15,Mobile Web,True,1.2.3
2933,217,2023-05-19 19:34:43,iOS,True,1.8.8
2934,429,2024-12-10 22:22:37,Web,True,1.1.5
2935,142,2025-03-04 08:46:24,Mobile Web,True,1.5.7
2936,126,2023-09-24 03:09:09,Web,True,1.0.6
2937,397,2024-03-12 00:26:53,Mobile Web,True,1.6.5
2938,31,2023-10-24 14:27:38,iOS,True,2.2.2
2939,160,2025-06-02 18:00:09,Android,True,2.1.8
2940,357,2023-05-30 15:31:10,iOS,True,1.5.0
2941,490,2024-03-01 04:33:52,iOS,True,2.0.1
2942,166,2025-06-06 17:28:43,Mobile Web,True,1.6.2
2943,364,2024-09-21 19:03:30,iOS,True,2.5.2
2944,445,2025-09-05 15:23:17,Mobile Web,True,2.0.8
2945,110,2024-03-04 20:06:36,iOS,True,1.1.4
2946,22,2024-03-29 08:13:46,Mobile Web,False,1.8.7
2947,43,2025-08-03 10:12:55,Android,True,1.0.9
2948,458,2025-09-03 05:38:43,iOS,True,2.6.2
2949,204,2025-03-26 01:26:25,Mobile Web,True,1.4.7
2950,147,2024-06-09 11:52:57,Mobile Web,True,1.1.3
2951,87,2024-04-17 08:18:58,iOS,True,1.2.9
2952,402,2025-04-26 07:32:39,Android,True,2.2.5
2953,132,2023-02-08 04:04:57,Web,True,1.8.4
2954,251,2025-02-28 13:23:31,Web,True,1.8.8
2955,206,2025-03-17 11:20:00,Web,True,2.8.0
2956,30,2024-05-01 22:54:27,Android,True,2.6.3
2957,205,2024-02-25 21:47:46,Android,True,2.5.5
2958,332,2023-01-18 10:11:58,Web,True,2.5.0
2959,7,2025-06-14 18:11:49,Mobile Web,True,1.3.1
2960,228,2025-03-19 05:16:20,iOS,True,1.3.5
2961,301,2024-12-24 18:12:58,iOS,True,1.3.1
2962,413,2025-02-14 13:38:40,Mobile Web,True,2.0.1
2963,25,2023-03-27 11:22:24,Mobile Web,True,1.3.5
2964,96,2023-01-08 15:49:47,Android,False,2.0.9
2965,107,2023-03-21 14:07:01,Web,True,2.6.3
2966,119,2023-04-30 13:48:14,iOS,True,1.3.1
2967,4,2023-03-07 17:18:26,iOS,True,1.4.5
2968,239,2025-08-01 09:06:14,iOS,True,1.5.0
2969,284,2023-03-17 21:46:23,iOS,True,2.6.7
2970,409,2025-04-08 08:28:27,Web,True,2.3.5
2971,307,2024-01-13 03:10:06,Mobile Web,True,1.5.2
2972,136,2023-04-23 08:43:52,iOS,True,1.8.6
2973,246,2023-04-11 01:58:40,Mobile Web,True,2.0.2
2974,151,2024-08-18 06:06:08,Android,True,2.7.7
2975,148,2023-03-25 10:57:34,iOS,True,1.7.5
2976,99,2023-06-04 04:40:43,Mobile Web,True,2.5.2
2977,202,2023-05-05 11:30:06,Mobile Web,True,1.6.8
2978,442,2023-09-13 03:35:28,Mobile Web,True,2.1.1
2979,35,2023-09-22 05:54:56,Web,True,2.8.4
2980,187,2025-06-27 11:07:03,Mobile Web,True,1.3.7
2981,39,2025-08-03 17:06:38,Web,True,1.6.6
2982,306,2023-11-25 11:17:47,Web,True,2.7.0
2983,99,2023-09-18 00:16:15,iOS,True,1.7.6
2984,453,2025-07-17 03:15:09,Mobile Web,True,1.3.0
2985,59,2023-04-17 04:34:38,Mobile Web,True,1.1.8
2986,324,2025-04-28 23:39:53,iOS,True,1.3.5
2987,241,2024-08-24 13:51:36,Web,True,2.4.0
2988,16,2023-03-07 20:44:36,iOS,True,2.4.2
2989,400,2024-02-13 02:05:03,Mobile Web,True,1.4.1
2990,63,2024-03-07 10:12:01,Android,True,1.4.1
2991,429,2023-05-06 09:13:43,Mobile Web,True,2.6.6
2992,74,2023-10-09 19:13:48,Android,True,1.6.4
2993,65,2025-01-30 02:40:05,iOS,True,2.6.0
2994,115,2024-06-14 21:45:28,Web,True,2.2.3
